Country,Year,Region,Population
Croatia,1993,Europe,4762.425
Croatia,1994,Europe,4728.549
Croatia,1995,Europe,4690.192
Croatia,1996,Europe,4647.843
Croatia,1997,Europe,4601.596
Croatia,1998,Europe,4554.877
Croatia,1999,Europe,4511.766
Croatia,2000,Europe,4475.201
Croatia,2001,Europe,4446.789
Croatia,2002,Europe,4426.098
Croatia,2003,Europe,4411.37
Croatia,2004,Europe,4399.706
Croatia,2005,Europe,4388.857
Croatia,2006,Europe,4378.601
Montenegro,1980,Europe,579.088
Montenegro,1981,Europe,582.632
Montenegro,1982,Europe,585.565
Montenegro,1983,Europe,588.228
Montenegro,1984,Europe,591.105
Montenegro,1985,Europe,594.509
Montenegro,1986,Europe,598.606
Montenegro,1987,Europe,603.201
Montenegro,1988,Europe,607.814
Montenegro,1989,Europe,611.773
Montenegro,1990,Europe,614.601
Montenegro,1991,Europe,616.158
Montenegro,1992,Europe,616.63
Montenegro,1993,Europe,616.282
Montenegro,1994,Europe,615.521
Montenegro,1995,Europe,614.669
Montenegro,1996,Europe,613.774
Montenegro,1997,Europe,612.812
Montenegro,1998,Europe,611.947
Montenegro,1999,Europe,611.367
Montenegro,2000,Europe,611.196
Montenegro,2001,Europe,611.525
Montenegro,2002,Europe,612.325
Montenegro,2003,Europe,613.448
Montenegro,2004,Europe,614.67
Montenegro,2005,Europe,615.82
Montenegro,2006,Europe,616.854
Romania,1980,Europe,22399.772
Romania,1981,Europe,22524.816
Romania,1982,Europe,22625.516
Romania,1983,Europe,22712.306
Romania,1984,Europe,22799.867
Romania,1985,Europe,22897.617
Romania,1986,Europe,23011.308
Romania,1987,Europe,23134.692
Romania,1988,Europe,23250.69
Romania,1989,Europe,23335.356
Romania,1990,Europe,23372.101
Romania,1991,Europe,23355.868
Romania,1992,Europe,23293.93
Romania,1993,Europe,23197.35
Romania,1994,Europe,23082.816
Romania,1995,Europe,22963.512
Romania,1996,Europe,22841.943
Romania,1997,Europe,22717.415
Romania,1998,Europe,22596.183
Romania,1999,Europe,22484.94
Romania,2000,Europe,22388.354
Romania,2001,Europe,22310.092
Romania,2002,Europe,22249.564
Romania,2003,Europe,22201.592
Romania,2004,Europe,22158.163
Romania,2005,Europe,22113.264
Romania,2006,Europe,22065.409
Serbia and Montenegro,1980,Europe,9057.483
Serbia and Montenegro,1981,Europe,9143.08
Serbia and Montenegro,1982,Europe,9226.892
Serbia and Montenegro,1983,Europe,9306.73
Serbia and Montenegro,1984,Europe,9379.847
Serbia and Montenegro,1985,Europe,9444.963
Serbia and Montenegro,1986,Europe,9498.091
Serbia and Montenegro,1987,Europe,9541.117
Serbia and Montenegro,1988,Europe,9585.529
Serbia and Montenegro,1989,Europe,9647.031
Serbia and Montenegro,1990,Europe,9735.429
Serbia and Montenegro,1991,Europe,9856.68
Serbia and Montenegro,1992,Europe,10003.406
Serbia and Montenegro,1993,Europe,10155.774
Serbia and Montenegro,1994,Europe,10286.132
Serbia and Montenegro,1995,Europe,10374.777
Serbia and Montenegro,1996,Europe,10414.857
Serbia and Montenegro,1997,Europe,10412.782
Serbia and Montenegro,1998,Europe,10378.462
Serbia and Montenegro,1999,Europe,10327.68
Serbia and Montenegro,2000,Europe,10272.445
Serbia and Montenegro,2001,Europe,10215.292
Serbia and Montenegro,2002,Europe,10153.869
Serbia and Montenegro,2003,Europe,10089.717
Serbia and Montenegro,2004,Europe,10023.606
Serbia and Montenegro,2005,Europe,9956.359
Serbia and Montenegro,2006,Europe,9889.237
The former Yugoslav Republic of Macedonia,1980,Europe,1895.727
The former Yugoslav Republic of Macedonia,1981,Europe,1911.496
The former Yugoslav Republic of Macedonia,1982,Europe,1922.729
The former Yugoslav Republic of Macedonia,1983,Europe,1931.28
The former Yugoslav Republic of Macedonia,1984,Europe,1939.913
The former Yugoslav Republic of Macedonia,1985,Europe,1950.487
The former Yugoslav Republic of Macedonia,1986,Europe,1964.188
The former Yugoslav Republic of Macedonia,1987,Europe,1980.064
The former Yugoslav Republic of Macedonia,1988,Europe,1995.338
The former Yugoslav Republic of Macedonia,1989,Europe,2006.063
The former Yugoslav Republic of Macedonia,1990,Europe,2009.71
The former Yugoslav Republic of Macedonia,1991,Europe,2004.813
The former Yugoslav Republic of Macedonia,1992,Europe,1993.08
The former Yugoslav Republic of Macedonia,1993,Europe,1978.999
The former Yugoslav Republic of Macedonia,1994,Europe,1968.851
The former Yugoslav Republic of Macedonia,1995,Europe,1967.013
The former Yugoslav Republic of Macedonia,1996,Europe,1975.207
The former Yugoslav Republic of Macedonia,1997,Europe,1991.687
The former Yugoslav Republic of Macedonia,1998,Europe,2013.117
The former Yugoslav Republic of Macedonia,1999,Europe,2034.487
The former Yugoslav Republic of Macedonia,2000,Europe,2052.129
The former Yugoslav Republic of Macedonia,2001,Europe,2065.098
The former Yugoslav Republic of Macedonia,2002,Europe,2074.441
The former Yugoslav Republic of Macedonia,2003,Europe,2080.866
The former Yugoslav Republic of Macedonia,2004,Europe,2085.728
The former Yugoslav Republic of Macedonia,2005,Europe,2090.044
The former Yugoslav Republic of Macedonia,2006,Europe,2093.801
Turkey,1980,Europe,43905.79
Turkey,1981,Europe,44936.836
Turkey,1982,Europe,45997.94
Turkey,1983,Europe,47072.603
Turkey,1984,Europe,48138.191
Turkey,1985,Europe,49178.079
Turkey,1986,Europe,50186.914
Turkey,1987,Europe,51168.27
Turkey,1988,Europe,52125.597
Turkey,1989,Europe,53065.801
Turkey,1990,Europe,53994.605
Turkey,1991,Europe,54911.233
Turkey,1992,Europe,55815.175
Turkey,1993,Europe,56713.073
Turkey,1994,Europe,57613.441
Turkey,1995,Europe,58522.32
Turkey,1996,Europe,59442.502
Turkey,1997,Europe,60372.413
Turkey,1998,Europe,61308.204
Turkey,1999,Europe,62243.779
Turkey,2000,Europe,63174.483
Turkey,2001,Europe,64100.297
Turkey,2002,Europe,65022.3
Turkey,2003,Europe,65938.265
Turkey,2004,Europe,66845.635
Turkey,2005,Europe,67743.052
Turkey,2006,Europe,68626.337
Andorra,1980,Europe,36.063
Andorra,1981,Europe,37.502
Andorra,1982,Europe,39.112
Andorra,1983,Europe,40.862
Andorra,1984,Europe,42.704
Andorra,1985,Europe,44.597
Andorra,1986,Europe,46.515
Andorra,1987,Europe,48.458
Andorra,1988,Europe,50.431
Andorra,1989,Europe,52.449
Andorra,1990,Europe,54.511
Andorra,1991,Europe,56.674
Andorra,1992,Europe,58.904
Andorra,1993,Europe,61.003
Andorra,1994,Europe,62.707
Andorra,1995,Europe,63.854
Andorra,1996,Europe,64.274
Andorra,1997,Europe,64.09
Andorra,1998,Europe,63.799
Andorra,1999,Europe,64.084
Andorra,2000,Europe,65.399
Andorra,2001,Europe,68
Andorra,2002,Europe,71.639
Andorra,2003,Europe,75.643
Andorra,2004,Europe,79.06
Andorra,2005,Europe,81.223
Andorra,2006,Europe,81.877
Austria,1980,Europe,7555.154
Austria,1981,Europe,7549.957
Austria,1982,Europe,7551.369
Austria,1983,Europe,7557.842
Austria,1984,Europe,7566.601
Austria,1985,Europe,7575.891
Austria,1986,Europe,7584.216
Austria,1987,Europe,7592.974
Austria,1988,Europe,7606.57
Austria,1989,Europe,7631.039
Austria,1990,Europe,7670.001
Austria,1991,Europe,7726.437
Austria,1992,Europe,7797.197
Austria,1993,Europe,7872.361
Austria,1994,Europe,7938.225
Austria,1995,Europe,7985.372
Austria,1996,Europe,8009.345
Austria,1997,Europe,8014.124
Austria,1998,Europe,8009.051
Austria,1999,Europe,8007.843
Austria,2000,Europe,8020.262
Austria,2001,Europe,8049.44
Austria,2002,Europe,8091.804
Austria,2003,Europe,8142.322
Austria,2004,Europe,8193.157
Austria,2005,Europe,8238.604
Austria,2006,Europe,8277.393
Belgium,1980,Europe,9855.747
Belgium,1981,Europe,9865.512
Belgium,1982,Europe,9872.709
Belgium,1983,Europe,9878.636
Belgium,1984,Europe,9885.088
Belgium,1985,Europe,9893.499
Belgium,1986,Europe,9903.895
Belgium,1987,Europe,9916.261
Belgium,1988,Europe,9931.873
Belgium,1989,Europe,9952.253
Belgium,1990,Europe,9978.241
Belgium,1991,Europe,10011.073
Belgium,1992,Europe,10049.941
Belgium,1993,Europe,10091.158
Belgium,1994,Europe,10129.627
Belgium,1995,Europe,10161.914
Belgium,1996,Europe,10186.767
Belgium,1997,Europe,10205.97
Belgium,1998,Europe,10222.896
Belgium,1999,Europe,10242.449
Belgium,2000,Europe,10268.38
Belgium,2001,Europe,10300.775
Belgium,2002,Europe,10338.969
Belgium,2003,Europe,10384.953
Belgium,2004,Europe,10440.977
Belgium,2005,Europe,10508.08
Belgium,2006,Europe,10587.731
Cyprus,1980,Europe,685.406
Cyprus,1981,Europe,689.173
Cyprus,1982,Europe,691.711
Cyprus,1983,Europe,694.074
Cyprus,1984,Europe,697.717
Cyprus,1985,Europe,703.693
Cyprus,1986,Europe,712.34
Cyprus,1987,Europe,723.38
Cyprus,1988,Europe,736.477
Cyprus,1989,Europe,751.047
Cyprus,1990,Europe,766.611
Cyprus,1991,Europe,783.138
Cyprus,1992,Europe,800.66
Cyprus,1993,Europe,818.814
Cyprus,1994,Europe,837.166
Cyprus,1995,Europe,855.389
Cyprus,1996,Europe,873.246
Cyprus,1997,Europe,890.733
Cyprus,1998,Europe,908.04
Cyprus,1999,Europe,925.491
Cyprus,2000,Europe,943.287
Cyprus,2001,Europe,961.481
Cyprus,2002,Europe,979.877
Cyprus,2003,Europe,998.142
Cyprus,2004,Europe,1015.82
Cyprus,2005,Europe,1032.586
Cyprus,2006,Europe,1048.314
Czech Republic,1980,Europe,10313.309
Czech Republic,1981,Europe,10335.336
Czech Republic,1982,Europe,10343.169
Czech Republic,1983,Europe,10340.974
Czech Republic,1984,Europe,10335.037
Czech Republic,1985,Europe,10330.08
Czech Republic,1986,Europe,10327.002
Czech Republic,1987,Europe,10324.764
Czech Republic,1988,Europe,10323.823
Czech Republic,1989,Europe,10324.261
Czech Republic,1990,Europe,10325.976
Czech Republic,1991,Europe,10329.999
Czech Republic,1992,Europe,10336.249
Czech Republic,1993,Europe,10342.095
Czech Republic,1994,Europe,10343.892
Czech Republic,1995,Europe,10339.223
Czech Republic,1996,Europe,10327.823
Czech Republic,1997,Europe,10311.228
Czech Republic,1998,Europe,10291.153
Czech Republic,1999,Europe,10270.096
Czech Republic,2000,Europe,10250.398
Czech Republic,2001,Europe,10231.435
Czech Republic,2002,Europe,10214.07
Czech Republic,2003,Europe,10203.846
Czech Republic,2004,Europe,10207.862
Czech Republic,2005,Europe,10230.683
Czech Republic,2006,Europe,10274.906
Denmark,1980,Europe,5123.435
Denmark,1981,Europe,5124.807
Denmark,1982,Europe,5122.81
Denmark,1983,Europe,5118.966
Denmark,1984,Europe,5115.308
Denmark,1985,Europe,5113.408
Denmark,1986,Europe,5113.767
Denmark,1987,Europe,5116.351
Denmark,1988,Europe,5121.511
Denmark,1989,Europe,5129.472
Denmark,1990,Europe,5140.332
Denmark,1991,Europe,5154.309
Denmark,1992,Europe,5171.304
Denmark,1993,Europe,5190.631
Denmark,1994,Europe,5211.321
Denmark,1995,Europe,5232.582
Denmark,1996,Europe,5254.383
Denmark,1997,Europe,5276.683
Denmark,1998,Europe,5298.68
Denmark,1999,Europe,5319.41
Denmark,2000,Europe,5338.283
Denmark,2001,Europe,5354.684
Denmark,2002,Europe,5368.994
Denmark,2003,Europe,5382.853
Denmark,2004,Europe,5398.558
Denmark,2005,Europe,5417.692
Denmark,2006,Europe,5440.923
Estonia,1980,Europe,1474.487
Estonia,1981,Europe,1483.938
Estonia,1982,Europe,1492.704
Estonia,1983,Europe,1501.49
Estonia,1984,Europe,1511.272
Estonia,1985,Europe,1522.477
Estonia,1986,Europe,1536.023
Estonia,1987,Europe,1551
Estonia,1988,Europe,1563.826
Estonia,1989,Europe,1569.664
Estonia,1990,Europe,1565.32
Estonia,1991,Europe,1549.232
Estonia,1992,Europe,1523.16
Estonia,1993,Europe,1491.338
Estonia,1994,Europe,1459.829
Estonia,1995,Europe,1433.076
Estonia,1996,Europe,1412.522
Estonia,1997,Europe,1397.071
Estonia,1998,Europe,1385.531
Estonia,1999,Europe,1375.744
Estonia,2000,Europe,1366.117
Estonia,2001,Europe,1356.549
Estonia,2002,Europe,1347.674
Estonia,2003,Europe,1339.453
Estonia,2004,Europe,1331.928
Estonia,2005,Europe,1325.112
Estonia,2006,Europe,1318.893
Federal Republic of Germany [former],1980,Europe,79169.102
Federal Republic of Germany [former],1981,Europe,79039.058
Federal Republic of Germany [former],1982,Europe,78921.748
Federal Republic of Germany [former],1983,Europe,78840.983
Federal Republic of Germany [former],1984,Europe,78825.702
Federal Republic of Germany [former],1985,Europe,78896.434
Federal Republic of Germany [former],1986,Europe,79056.109
Federal Republic of Germany [former],1987,Europe,79298.57
Federal Republic of Germany [former],1988,Europe,79622.101
Federal Republic of Germany [former],1989,Europe,80021.509
Federal Republic of Germany [former],1990,Europe,80487.159
Federal Republic of Germany [former],1991,Europe,81026.476
Federal Republic of Germany [former],1992,Europe,81625.161
Federal Republic of Germany [former],1993,Europe,82225.174
Federal Republic of Germany [former],1994,Europe,82750.431
Federal Republic of Germany [former],1995,Europe,83147.77
Federal Republic of Germany [former],1996,Europe,83388.93
Federal Republic of Germany [former],1997,Europe,83490.697
Federal Republic of Germany [former],1998,Europe,83500.716
Federal Republic of Germany [former],1999,Europe,83490.881
Federal Republic of Germany [former],2000,Europe,83512.459
Federal Republic of Germany [former],2001,Europe,83583.461
Federal Republic of Germany [former],2002,Europe,83685.16
Federal Republic of Germany [former],2003,Europe,83788.48
Federal Republic of Germany [former],2004,Europe,83848.844
Federal Republic of Germany [former],2005,Europe,83835.978
Federal Republic of Germany [former],2006,Europe,83740.302
Finland,1980,Europe,4779.454
Finland,1981,Europe,4800.899
Finland,1982,Europe,4826.135
Finland,1983,Europe,4853.196
Finland,1984,Europe,4879.222
Finland,1985,Europe,4902.219
Finland,1986,Europe,4921.293
Finland,1987,Europe,4937.259
Finland,1988,Europe,4951.886
Finland,1989,Europe,4967.776
Finland,1990,Europe,4986.705
Finland,1991,Europe,5009.381
Finland,1992,Europe,5034.898
Finland,1993,Europe,5061.465
Finland,1994,Europe,5086.499
Finland,1995,Europe,5108.176
Finland,1996,Europe,5126.021
Finland,1997,Europe,5140.755
Finland,1998,Europe,5153.229
Finland,1999,Europe,5164.78
Finland,2000,Europe,5176.482
Finland,2001,Europe,5188.33
Finland,2002,Europe,5200.259
Finland,2003,Europe,5213.213
Finland,2004,Europe,5228.34
Finland,2005,Europe,5246.368
Finland,2006,Europe,5267.817
France,1980,Europe,53941.252
France,1981,Europe,54203.142
France,1982,Europe,54491.212
France,1983,Europe,54797.571
France,1984,Europe,55108.738
France,1985,Europe,55414.446
France,1986,Europe,55714.349
France,1987,Europe,56011.191
France,1988,Europe,56301.235
France,1989,Europe,56580.292
France,1990,Europe,56845.705
France,1991,Europe,57098.001
France,1992,Europe,57339.096
France,1993,Europe,57569.991
France,1994,Europe,57792.298
France,1995,Europe,58008.958
France,1996,Europe,58216.225
France,1997,Europe,58418.324
France,1998,Europe,58635.564
France,1999,Europe,58894.671
France,2000,Europe,59213.096
France,2001,Europe,59600.714
France,2002,Europe,60047.743
France,2003,Europe,60527.64
France,2004,Europe,61002.537
France,2005,Europe,61444.972
France,2006,Europe,61845.239
Germany,1980,Europe,79169.102
Germany,1981,Europe,79039.058
Germany,1982,Europe,78921.748
Germany,1983,Europe,78840.983
Germany,1984,Europe,78825.702
Germany,1985,Europe,78896.434
Germany,1986,Europe,79056.109
Germany,1987,Europe,79298.57
Germany,1988,Europe,79622.101
Germany,1989,Europe,80021.509
Germany,1990,Europe,80487.159
Germany,1991,Europe,81026.476
Germany,1992,Europe,81625.161
Germany,1993,Europe,82225.174
Germany,1994,Europe,82750.431
Germany,1995,Europe,83147.77
Germany,1996,Europe,83388.93
Germany,1997,Europe,83490.697
Germany,1998,Europe,83500.716
Germany,1999,Europe,83490.881
Germany,2000,Europe,83512.459
Germany,2001,Europe,83583.461
Germany,2002,Europe,83685.16
Germany,2003,Europe,83788.48
Germany,2004,Europe,83848.844
Germany,2005,Europe,83835.978
Germany,2006,Europe,83740.302
Gibraltar,1980,Europe,26.568
Gibraltar,1981,Europe,26.651
Gibraltar,1982,Europe,26.671
Gibraltar,1983,Europe,26.65
Gibraltar,1984,Europe,26.621
Gibraltar,1985,Europe,26.611
Gibraltar,1986,Europe,26.623
Gibraltar,1987,Europe,26.653
Gibraltar,1988,Europe,26.7
Gibraltar,1989,Europe,26.76
Gibraltar,1990,Europe,26.833
Gibraltar,1991,Europe,26.924
Gibraltar,1992,Europe,27.035
Gibraltar,1993,Europe,27.146
Gibraltar,1994,Europe,27.235
Gibraltar,1995,Europe,27.285
Gibraltar,1996,Europe,27.28
Gibraltar,1997,Europe,27.234
Gibraltar,1998,Europe,27.191
Gibraltar,1999,Europe,27.215
Gibraltar,2000,Europe,27.351
Gibraltar,2001,Europe,27.618
Gibraltar,2002,Europe,27.992
Gibraltar,2003,Europe,28.413
Gibraltar,2004,Europe,28.796
Gibraltar,2005,Europe,29.08
Gibraltar,2006,Europe,29.242
Greece,1980,Europe,9642.504
Greece,1981,Europe,9728.22
Greece,1982,Europe,9795.461
Greece,1983,Europe,9848.045
Greece,1984,Europe,9892.518
Greece,1985,Europe,9934.292
Greece,1986,Europe,9972.624
Greece,1987,Europe,10007.304
Greece,1988,Europe,10045.02
Greece,1989,Europe,10094.241
Greece,1990,Europe,10160.501
Greece,1991,Europe,10246.749
Greece,1992,Europe,10349.998
Greece,1993,Europe,10462.357
Greece,1994,Europe,10572.479
Greece,1995,Europe,10671.809
Greece,1996,Europe,10758.368
Greece,1997,Europe,10833.632
Greece,1998,Europe,10896.763
Greece,1999,Europe,10947.724
Greece,2000,Europe,10986.883
Greece,2001,Europe,11012.931
Greece,2002,Europe,11026.358
Greece,2003,Europe,11031.728
Greece,2004,Europe,11035.302
Greece,2005,Europe,11041.642
Greece,2006,Europe,11052.514
Hungary,1980,Europe,10759.022
Hungary,1981,Europe,10750.27
Hungary,1982,Europe,10719.749
Hungary,1983,Europe,10673.963
Hungary,1984,Europe,10622.559
Hungary,1985,Europe,10572.975
Hungary,1986,Europe,10526.561
Hungary,1987,Europe,10482.364
Hungary,1988,Europe,10442.721
Hungary,1989,Europe,10409.854
Hungary,1990,Europe,10385.061
Hungary,1991,Europe,10370.223
Hungary,1992,Europe,10364.661
Hungary,1993,Europe,10363.797
Hungary,1994,Europe,10361.134
Hungary,1995,Europe,10351.994
Hungary,1996,Europe,10334.876
Hungary,1997,Europe,10311.227
Hungary,1998,Europe,10282.937
Hungary,1999,Europe,10253.11
Hungary,2000,Europe,10224.113
Hungary,2001,Europe,10196.13
Hungary,2002,Europe,10168.591
Hungary,2003,Europe,10142.243
Hungary,2004,Europe,10117.872
Hungary,2005,Europe,10095.964
Hungary,2006,Europe,10077.017
Iceland,1980,Europe,228.127
Iceland,1981,Europe,230.525
Iceland,1982,Europe,233.121
Iceland,1983,Europe,235.86
Iceland,1984,Europe,238.647
Iceland,1985,Europe,241.411
Iceland,1986,Europe,244.145
Iceland,1987,Europe,246.867
Iceland,1988,Europe,249.563
Iceland,1989,Europe,252.219
Iceland,1990,Europe,254.83
Iceland,1991,Europe,257.387
Iceland,1992,Europe,259.895
Iceland,1993,Europe,262.383
Iceland,1994,Europe,264.893
Iceland,1995,Europe,267.454
Iceland,1996,Europe,270.089
Iceland,1997,Europe,272.798
Iceland,1998,Europe,275.568
Iceland,1999,Europe,278.376
Iceland,2000,Europe,281.214
Iceland,2001,Europe,284.056
Iceland,2002,Europe,286.929
Iceland,2003,Europe,289.925
Iceland,2004,Europe,293.17
Iceland,2005,Europe,296.745
Iceland,2006,Europe,300.693
Ireland,1980,Europe,3417.754
Ireland,1981,Europe,3452.545
Ireland,1982,Europe,3482.03
Ireland,1983,Europe,3505.673
Ireland,1984,Europe,3523.018
Ireland,1985,Europe,3534.064
Ireland,1986,Europe,3538.482
Ireland,1987,Europe,3537.209
Ireland,1988,Europe,3533.146
Ireland,1989,Europe,3530.154
Ireland,1990,Europe,3531.185
Ireland,1991,Europe,3537.591
Ireland,1992,Europe,3549.266
Ireland,1993,Europe,3565.915
Ireland,1994,Europe,3586.646
Ireland,1995,Europe,3610.918
Ireland,1996,Europe,3638.411
Ireland,1997,Europe,3669.799
Ireland,1998,Europe,3706.616
Ireland,1999,Europe,3750.879
Ireland,2000,Europe,3803.741
Ireland,2001,Europe,3865.839
Ireland,2002,Europe,3935.875
Ireland,2003,Europe,4010.652
Ireland,2004,Europe,4085.79
Ireland,2005,Europe,4158.002
Ireland,2006,Europe,4226.104
Italy,1980,Europe,56220.606
Italy,1981,Europe,56375.576
Italy,1982,Europe,56509.694
Italy,1983,Europe,56621.592
Italy,1984,Europe,56709.123
Italy,1985,Europe,56771.711
Italy,1986,Europe,56808.503
Italy,1987,Europe,56823.006
Italy,1988,Europe,56824.307
Italy,1989,Europe,56824.373
Italy,1990,Europe,56831.853
Italy,1991,Europe,56855.481
Italy,1992,Europe,56894.444
Italy,1993,Europe,56936.675
Italy,1994,Europe,56964.257
Italy,1995,Europe,56967.071
Italy,1996,Europe,56937.309
Italy,1997,Europe,56887.127
Italy,1998,Europe,56850.303
Italy,1999,Europe,56872.736
Italy,2000,Europe,56986.085
Italy,2001,Europe,57200.233
Italy,2002,Europe,57501.45
Italy,2003,Europe,57868.021
Italy,2004,Europe,58267.068
Italy,2005,Europe,58671.855
Italy,2006,Europe,59078.271
Latvia,1980,Europe,2513.397
Latvia,1981,Europe,2524.843
Latvia,1982,Europe,2536.34
Latvia,1983,Europe,2548.941
Latvia,1984,Europe,2564.006
Latvia,1985,Europe,2582.079
Latvia,1986,Europe,2604.484
Latvia,1987,Europe,2629.831
Latvia,1988,Europe,2652.684
Latvia,1989,Europe,2665.711
Latvia,1990,Europe,2663.985
Latvia,1991,Europe,2645.056
Latvia,1992,Europe,2611.306
Latvia,1993,Europe,2568.603
Latvia,1994,Europe,2525.444
Latvia,1995,Europe,2487.988
Latvia,1996,Europe,2458.305
Latvia,1997,Europe,2434.628
Latvia,1998,Europe,2414.65
Latvia,1999,Europe,2394.521
Latvia,2000,Europe,2371.481
Latvia,2001,Europe,2345.309
Latvia,2002,Europe,2317.261
Latvia,2003,Europe,2287.78
Latvia,2004,Europe,2257.647
Latvia,2005,Europe,2227.559
Latvia,2006,Europe,2197.359
Liechtenstein,1980,Europe,25.869
Liechtenstein,1981,Europe,26.221
Liechtenstein,1982,Europe,26.514
Liechtenstein,1983,Europe,26.768
Liechtenstein,1984,Europe,27.009
Liechtenstein,1985,Europe,27.259
Liechtenstein,1986,Europe,27.523
Liechtenstein,1987,Europe,27.797
Liechtenstein,1988,Europe,28.089
Liechtenstein,1989,Europe,28.404
Liechtenstein,1990,Europe,28.745
Liechtenstein,1991,Europe,29.114
Liechtenstein,1992,Europe,29.512
Liechtenstein,1993,Europe,29.934
Liechtenstein,1994,Europe,30.373
Liechtenstein,1995,Europe,30.824
Liechtenstein,1996,Europe,31.287
Liechtenstein,1997,Europe,31.758
Liechtenstein,1998,Europe,32.227
Liechtenstein,1999,Europe,32.676
Liechtenstein,2000,Europe,33.093
Liechtenstein,2001,Europe,33.475
Liechtenstein,2002,Europe,33.821
Liechtenstein,2003,Europe,34.141
Liechtenstein,2004,Europe,34.445
Liechtenstein,2005,Europe,34.74
Liechtenstein,2006,Europe,35.028
Lithuania,1980,Europe,3431.933
Lithuania,1981,Europe,3457.365
Lithuania,1982,Europe,3482.39
Lithuania,1983,Europe,3507.839
Lithuania,1984,Europe,3534.804
Lithuania,1985,Europe,3563.741
Lithuania,1986,Europe,3595.394
Lithuania,1987,Europe,3628.637
Lithuania,1988,Europe,3659.778
Lithuania,1989,Europe,3683.852
Lithuania,1990,Europe,3697.393
Lithuania,1991,Europe,3698.824
Lithuania,1992,Europe,3689.365
Lithuania,1993,Europe,3671.803
Lithuania,1994,Europe,3650.348
Lithuania,1995,Europe,3628.079
Lithuania,1996,Europe,3606.012
Lithuania,1997,Europe,3583.272
Lithuania,1998,Europe,3558.827
Lithuania,1999,Europe,3530.932
Lithuania,2000,Europe,3498.446
Lithuania,2001,Europe,3461.616
Lithuania,2002,Europe,3421.43
Lithuania,2003,Europe,3378.41
Lithuania,2004,Europe,3333.259
Lithuania,2005,Europe,3286.782
Lithuania,2006,Europe,3238.819
Luxembourg,1980,Europe,364.049
Luxembourg,1981,Europe,364.784
Luxembourg,1982,Europe,365.103
Luxembourg,1983,Europe,365.306
Luxembourg,1984,Europe,365.8
Luxembourg,1985,Europe,366.888
Luxembourg,1986,Europe,368.665
Luxembourg,1987,Europe,371.082
Luxembourg,1988,Europe,374.12
Luxembourg,1989,Europe,377.711
Luxembourg,1990,Europe,381.79
Luxembourg,1991,Europe,386.358
Luxembourg,1992,Europe,391.403
Luxembourg,1993,Europe,396.811
Luxembourg,1994,Europe,402.435
Luxembourg,1995,Europe,408.152
Luxembourg,1996,Europe,414.004
Luxembourg,1997,Europe,419.979
Luxembourg,1998,Europe,425.834
Luxembourg,1999,Europe,431.268
Luxembourg,2000,Europe,436.111
Luxembourg,2001,Europe,440.137
Luxembourg,2002,Europe,443.524
Luxembourg,2003,Europe,446.996
Luxembourg,2004,Europe,451.548
Luxembourg,2005,Europe,457.847
Luxembourg,2006,Europe,466.209
Malta,1980,Europe,329.937
Malta,1981,Europe,334.982
Malta,1982,Europe,340.02
Malta,1983,Europe,344.983
Malta,1984,Europe,349.821
Malta,1985,Europe,354.497
Malta,1986,Europe,358.936
Malta,1987,Europe,363.119
Malta,1988,Europe,367.148
Malta,1989,Europe,371.174
Malta,1990,Europe,375.295
Malta,1991,Europe,379.551
Malta,1992,Europe,383.872
Malta,1993,Europe,388.114
Malta,1994,Europe,392.075
Malta,1995,Europe,395.615
Malta,1996,Europe,398.698
Malta,1997,Europe,401.373
Malta,1998,Europe,403.688
Malta,1999,Europe,405.716
Malta,2000,Europe,407.529
Malta,2001,Europe,409.116
Malta,2002,Europe,410.493
Malta,2003,Europe,411.79
Malta,2004,Europe,413.17
Malta,2005,Europe,414.747
Malta,2006,Europe,416.584
Monaco,1980,Europe,26.746
Monaco,1981,Europe,27.165
Monaco,1982,Europe,27.629
Monaco,1983,Europe,28.098
Monaco,1984,Europe,28.514
Monaco,1985,Europe,28.836
Monaco,1986,Europe,29.048
Monaco,1987,Europe,29.169
Monaco,1988,Europe,29.238
Monaco,1989,Europe,29.313
Monaco,1990,Europe,29.438
Monaco,1991,Europe,29.626
Monaco,1992,Europe,29.864
Monaco,1993,Europe,30.138
Monaco,1994,Europe,30.423
Monaco,1995,Europe,30.7
Monaco,1996,Europe,30.971
Monaco,1997,Europe,31.242
Monaco,1998,Europe,31.517
Monaco,1999,Europe,31.795
Monaco,2000,Europe,32.081
Monaco,2001,Europe,32.366
Monaco,2002,Europe,32.653
Monaco,2003,Europe,32.968
Monaco,2004,Europe,33.346
Monaco,2005,Europe,33.808
Monaco,2006,Europe,34.369
Netherlands,1980,Europe,14087.014
Netherlands,1981,Europe,14164.995
Netherlands,1982,Europe,14237.409
Netherlands,1983,Europe,14307.057
Netherlands,1984,Europe,14377.594
Netherlands,1985,Europe,14451.798
Netherlands,1986,Europe,14530.414
Netherlands,1987,Europe,14613.206
Netherlands,1988,Europe,14700.683
Netherlands,1989,Europe,14793.094
Netherlands,1990,Europe,14890.341
Netherlands,1991,Europe,14993.19
Netherlands,1992,Europe,15101.062
Netherlands,1993,Europe,15210.799
Netherlands,1994,Europe,15318.124
Netherlands,1995,Europe,15420
Netherlands,1996,Europe,15514.794
Netherlands,1997,Europe,15603.344
Netherlands,1998,Europe,15688.091
Netherlands,1999,Europe,15772.758
